incidente,data_andamento,decisao,agravo,orgao_julgador,novo_cpc,adc,adi,adpf,re,sumula,assunto,segmento,instancia,area,paradigma,efeito_vinculante,data_autuacao
4297033,2013-04-12,improcedente,não,Luiz Fux,CPC/1973,não,sim,sim,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-09-03
4299741,2012-10-09,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2012-09-10
4300847,2012-09-25,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ELEITORAL E PROCESSO ELEITORAL,controle_concentrado,vinculante,2012-09-11
4303580,2013-11-28,improcedente,não,Rosa Weber,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-09-17
4307014,2012-11-07,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-09-21
4313108,2012-10-24,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-10-03
4318560,2015-02-02,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2012-10-15
4326673,2018-09-20,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,sim,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2012-10-31
4330405,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,sim,DIREITO DO ESTADO,estadual,segunda,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2012-11-12
4331847,2013-11-20,improcedente,não,Rosa Weber,CPC/1973,não,sim,sim,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-11-14
4333913,2014-10-03,improcedente,não,Gilmar Mendes,CPC/1973,não,sim,não,sim,não,DIREITO DO ESTADO,trabalho,superior,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-11-19
4338526,2013-05-14,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-11-28
4349519,2013-03-26,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2012-12-19
4349652,2013-08-05,improcedente,não,Gilmar Mendes,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2012-12-19
4351368,2017-02-15,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,não,não,DIREITO DO ESTADO,eleitoral,superior,DIREITO ELEITORAL E PROCESSO ELEITORAL,controle_concentrado,vinculante,2012-12-28
4353761,2014-09-22,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2013-01-15
4355119,2016-02-15,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-01-21
4369550,2013-03-08,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,sim,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2013-02-27
4369590,2013-03-15,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2013-02-27
4370369,2013-03-11,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,sim,não,,stj,superior,,rext,vinculante,2013-02-28
4372400,2014-02-03,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-03-05
4381237,2016-10-05,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-03-19
4386371,2013-04-08,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,stj,superior,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-04-01
4386952,2013-04-12,improcedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,sim,CIVIL,estadual,segunda,DIREITO CIVIL,sumula,vinculante,2013-04-02
4387525,2014-02-18,improcedente,não,Celso de Mello,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO MARÍTIMO,inter_partes,nao_vinculante,2013-04-03
4387650,2014-09-12,improcedente,não,Celso de Mello,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-04-03
4387856,2013-04-18,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-04-03
4390034,2013-06-27,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,sim,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2013-04-09
4399216,2016-10-28,improcedente,não,Gilmar Mendes,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-04-26
4400798,2013-05-16,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-04-29
4403825,2017-05-03,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-05-06
4405490,2013-05-20,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-05-09
4405505,2013-10-25,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-05-09
4412104,2013-06-26,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-05-22
4413402,2013-06-07,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2013-05-24
4413402,2013-06-07,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,stj,superior,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2013-05-24
4413407,2013-06-03,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,stj,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2013-05-24
4416627,2013-12-02,improcedente,não,Teori Zavascki,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-05-31
4418968,2013-08-28,improcedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-06-05
4421397,2014-05-09,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-06-10
4422420,2015-08-07,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,sim,não,,estadual,segunda,,controle_concentrado,vinculante,2013-06-12
4423109,2013-07-01,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-06-13
4424006,2018-06-12,improcedente,não,Gilmar Mendes,CPC/2015,não,não,não,não,não,TRABALHO,estadual,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2013-06-14
4427811,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,rext,vinculante,2013-06-21
4428040,2014-06-02,improcedente,não,Celso de Mello,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-06-21
4430543,2014-02-21,improcedente,não,Teori Zavascki,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-06-27
4432317,2013-08-15,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-07-01
4432839,2013-09-03,improcedente,não,Rosa Weber,CPC/1973,não,não,não,sim,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2013-07-02
4433239,2013-08-13,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-07-03
4436986,2013-12-13,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-07-15
4438614,2013-12-06,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-07-22
4442955,2013-10-02,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,trabalho,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-08-05
4443180,2017-03-14,improcedente,não,Rosa Weber,CPC/2015,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-08-06
4448878,2013-09-30,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-08-15
4453185,2014-05-30,improcedente,não,Gilmar Mendes,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-08-23
4455783,2016-04-15,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-08-28
4458775,2014-11-14,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-09-03
4458800,2013-09-26,improcedente,não,Cármen Lúcia,CPC/1973,não,não,sim,não,não,TRABALHO,estadual,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2013-09-03
4459364,2013-09-26,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2013-09-04
4466979,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2013-09-18
4467848,2014-03-05,improcedente,não,Teori Zavascki,CPC/1973,não,não,sim,não,sim,CIVIL,estadual,primeira,DIREITO CIVIL,controle_concentrado,vinculante,2013-09-19
4467940,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,sim,não,,federal,primeira,,rext,vinculante,2013-09-19
4467940,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,sim,não,,federal,segunda,,rext,vinculante,2013-09-19
4468965,2013-10-01,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-09-23
4470606,2017-06-05,improcedente,não,Rosa Weber,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-09-25
4472031,2013-10-07,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-09-29
4473152,2014-05-28,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-10-01
4480116,2013-11-20,improcedente,não,Rosa Weber,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2013-10-14
4480170,2013-11-05,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-10-14
4480592,2016-02-03,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,stj,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-10-15
4480664,2013-10-25,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-10-15
4481928,2013-10-23,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,sim,não,CONSUMIDOR,estadual,primeira,DIREITO DO CONSUMIDOR,rext,vinculante,2013-10-17
4482307,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,rext,vinculante,2013-10-17
4486711,2013-11-25,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-10-24
4486891,2013-12-13,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-10-24
4487049,2013-11-22,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-10-25
4487304,2018-05-30,improcedente,não,Rosa Weber,CPC/2015,não,não,não,não,sim,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PENAL,sumula,vinculante,2013-10-25
4489598,2013-11-13,improcedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2013-10-30
4490080,2018-04-30,improcedente,não,Edson Fachin,CPC/2015,não,sim,não,não,sim,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-11-01
4493294,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,sim,não,CIVIL,estadual,segunda,DIREITO CIVIL,controle_concentrado,vinculante,2013-11-08
4494226,2014-09-26,improcedente,sim,Luiz Fux,CPC/1973,não,sim,não,sim,não,CIVIL,trabalho,primeira,DIREITO CIVIL,controle_concentrado,vinculante,2013-11-08
4496975,2018-04-27,improcedente,não,Edson Fachin,CPC/2015,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-11-14
4499171,2013-12-19,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-11-20
4499857,2014-08-04,improcedente,não,Ricardo Lewandowski,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-11-21
4506234,2014-08-01,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-12-03
4506865,2016-03-07,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-12-04
4506865,2016-03-07,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,federal,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2013-12-04
4506900,2016-10-28,improcedente,não,Gilmar Mendes,CPC/2015,não,sim,sim,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2013-12-04
4514341,2014-05-20,improcedente,não,Gilmar Mendes,CPC/1973,não,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PENAL,controle_concentrado,vinculante,2013-12-18
4515808,2014-02-10,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2013-12-20
4516702,2016-02-15,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2013-12-30
4517167,2014-03-25,improcedente,não,Luís Roberto Barroso,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-01-07
4518122,2014-04-11,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-01-13
4518672,2014-07-01,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2014-01-15
4519371,2014-02-20,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2014-01-20
4521434,2014-02-25,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-01-28
4522257,2014-03-18,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2014-01-30
4522257,2014-03-18,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,federal,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2014-01-30
4523583,2015-02-03,improcedente,não,Dias Toffoli,CPC/1973,não,não,não,não,sim,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,sumula,vinculante,2014-02-04
4524804,2014-02-28,improcedente,não,Ricardo Lewandowski,CPC/1973,não,sim,não,não,não,CIVIL E CONSUMIDOR,federal,segunda,DIREITO CIVIL,controle_concentrado,vinculante,2014-02-05
4532012,2014-03-06,improcedente,não,Luís Roberto Barroso,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2014-02-19
4532866,2014-03-25,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-02-20
4532897,2014-03-26,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-02-20
4539275,2017-04-03,improcedente,não,Dias Toffoli,CPC/2015,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2014-03-07
4546167,2014-09-22,improcedente,não,Luiz Fux,CPC/1973,não,não,não,sim,não,CONSUMIDOR,estadual,segunda,DIREITO DO CONSUMIDOR,rext,vinculante,2014-03-19
